hour,user_3,user_4,user_5,user_6
2013-07-18 07,39.473682,1.7376195,82.31707,45.121952
2013-07-18 08,41.785206,1.7376195,83.84146,33.841465
2013-07-18 09,38.940254,1.5139983,88.92277,43.59756
2013-07-18 10,39.295876,1.7376195,91.97154,49.695118
2013-07-18 11,38.406826,1.7376195,97.05285,52.134148
2013-07-18 12,34.139404,1.7376195,98.57723,38.414635
2013-07-18 13,33.78378,1.5050933,95.52846,43.301178
2013-07-18 14,31.65007,1.7376195,88.414635,38.719513
2013-07-18 15,32.52644,1.7376195,107.21545,43.178276
2013-07-18 16,32.16276,1.4983488,107.72358,50.609756
2013-07-18 17,32.36131,1.7376195,105.691055,42.987804
2013-07-18 18,39.118065,2.1720243,110.26423,60.060974
2013-07-18 19,32.64295,2.1720243,140.75203,61.585365
2013-07-18 20,43.91892,1.954822,108.25804,63.109756
2013-07-18 21,43.029873,2.606429,136.17886,78.65854
2013-07-18 22,38.762447,2.3892267,140.75203,78.35366
2013-07-18 23,35.56188,1.7376195,130.58943,61.890244
2013-07-19 00,37.873398,1.7376195,123.98374,70.12195
2013-07-19 01,32.188866,1.7376195,101.11789,62.80488
2013-07-19 02,24.359886,1.7376195,85.873985,53.963413
2013-07-19 03,25.248934,1.7376195,88.92277,53.353657
2013-07-19 04,16.002846,1.7376195,103.21383,53.658535
2013-07-19 05,25.782362,1.5261453,77.743904,58.841465
2013-07-19 06,36.095306,1.7376195,58.94309,42.81699
2013-07-19 07,39.829304,1.7376195,80.28455,52.743904
2013-07-19 08,32.14448,1.4924846,88.92277,52.134148
2013-07-19 09,42.496445,1.5146809,95.52846,45.121952
2013-07-19 10,42.318634,1.5289314,95.52846,42.488388
2013-07-19 11,40.89616,1.7376195,97.560974,42.964275
2013-07-19 12,38.940254,1.7376195,105.40457,43.257145
2013-07-19 13,36.628735,1.7376195,102.64227,56.707317
2013-07-19 14,34.672832,1.954822,107.21545,59.756096
2013-07-19 15,35.02845,1.7376195,104.33326,42.682926
2013-07-19 16,32.224823,1.7376195,106.19919,48.47561
2013-07-19 17,34.672832,1.7376195,106.41456,53.963413
2013-07-19 18,40.54054,1.7376195,115.85366,50.914635
2013-07-19 19,43.20768,1.7376195,111.28049,50.914635
2013-07-19 20,32.215458,1.7376195,104.436356,45.73171
2013-07-19 21,42.496445,1.7376195,106.19204,49.695118
2013-07-19 22,35.73969,1.4941481,107.20999,72.560974
2013-07-19 23,34.672832,1.7376195,140.2439,67.68293
2013-07-20 00,36.806545,1.7376195,123.47561,67.37805
2013-07-20 01,28.982931,1.7376195,106.19919,43.78826
2013-07-20 02,24.182077,1.5152801,91.46342,56.09756
2013-07-20 03,32.285645,1.7376195,93.49593,43.04078
2013-07-20 04,32.225143,1.7376195,104.558205,54.878048
2013-07-20 05,25.248934,1.7376195,78.25203,56.707317
2013-07-20 06,32.53912,1.7376195,58.43496,46.646343
2013-07-20 07,35.917496,1.7376195,76.727646,54.878048
2013-07-20 08,38.940254,1.5276074,108.0084,61.585365
2013-07-20 09,41.251778,1.7376195,91.97154,59.756096
2013-07-20 10,41.251778,1.4925904,95.52846,44.817074
2013-07-20 11,41.251778,1.7376195,114.837395,36.280487
2013-07-20 12,41.251778,1.954822,123.47561,36.280487
2013-07-20 13,40.362732,1.7376195,119.9187,35.060974
2013-07-20 14,40.362732,1.7376195,105.03309,43.90244
2013-07-20 15,37.51778,1.7376195,116.86992,42.07317
2013-07-20 16,36.984352,1.444326,105.499626,36.280487
2013-07-20 17,38.406826,1.7376195,97.05285,44.512196
2013-07-20 18,41.607395,1.7376195,104.6748,41.76829
2013-07-20 19,43.91892,1.7376195,118.902435,42.07317
2013-07-20 20,44.807964,1.7376195,123.47561,42.987804
2013-07-20 21,42.140823,1.5011888,136.17886,56.40244
2013-07-20 22,36.450924,1.7376195,137.19513,43.107323
2013-07-20 23,37.69559,1.7376195,138.71951,45.73171
2013-07-21 00,38.940254,1.7376195,121.95122,42.704865
2013-07-21 01,28.982931,1.4932764,102.95466,42.919937
2013-07-21 02,32.567875,1.7376195,89.939026,50.30488
2013-07-21 03,24.715506,1.7376195,84.85773,43.57602
2013-07-21 04,23.826458,1.7376195,82.31707,35.060974
2013-07-21 05,25.248934,1.7376195,76.727646,32.621952
2013-07-21 06,31.116644,1.7376195,56.40244,25.0
2013-07-21 07,32.622807,1.7376195,102.6558,23.780487
2013-07-21 08,31.29445,1.4736311,69.61382,24.390244
2013-07-21 09,38.406826,1.7376195,84.349594,27.134146
2013-07-21 10,41.42959,1.5039768,106.68225,46.036587
2013-07-21 11,41.963017,1.7376195,126.01626,43.043377
2013-07-21 12,41.073967,1.7376195,138.21138,51.82927
2013-07-21 13,32.446304,1.4715241,119.9187,32.92683
2013-07-21 14,36.095306,1.7376195,102.95753,24.390244
2013-07-21 15,33.961594,1.7376195,102.64227,21.036585
2013-07-21 16,32.65763,1.4519479,92.98781,25.304878
2013-07-21 17,36.628735,1.5340196,76.727646,42.496834
2013-07-21 18,32.487373,1.7376195,79.77642,42.626316
2013-07-21 19,44.09673,1.7376195,102.13415,34.451218
2013-07-21 20,44.274536,1.4642539,123.98374,33.23171
2013-07-21 21,42.67425,1.5066401,128.55692,38.414635
2013-07-21 22,38.406826,1.5262868,126.01626,65.85366
2013-07-21 23,37.51778,1.7376195,129.06505,70.12195
2013-07-22 00,37.162163,1.7376195,126.52439,60.365852
2013-07-22 01,28.449503,1.7376195,104.10577,52.743904
2013-07-22 02,23.826458,1.4939888,94.51219,41.463413
2013-07-22 03,25.248934,1.4617051,103.296486,30.792683
2013-07-22 04,24.182077,1.4523913,102.61673,29.878048
2013-07-22 05,25.782362,1.7376195,76.21951,32.621952
2013-07-22 06,34.139404,1.7376195,54.878048,42.58115
2013-07-22 07,32.311146,1.4921961,104.11022,43.72915
2013-07-22 08,42.318634,1.7376195,103.35375,28.963415
2013-07-22 09,41.42959,1.5183313,88.92277,42.95178
2013-07-22 10,40.89616,2.1720243,105.40393,44.207317
2013-07-22 11,39.829304,1.7376195,102.13415,46.341465
2013-07-22 12,38.22902,1.7376195,126.01626,44.207317
2013-07-22 13,34.495018,1.7376195,95.020325,34.756096
2013-07-22 14,32.681744,1.448432,102.116714,34.451218
2013-07-22 15,30.583216,1.7376195,82.31707,42.81886
2013-07-22 16,31.116644,1.4761505,87.9065,38.414635
2013-07-22 17,33.072548,1.5014975,82.8252,42.378048
2013-07-22 18,41.073967,1.5353783,95.020325,42.63866
2013-07-22 19,43.38549,1.7376195,118.902435,50.609756
2013-07-22 20,42.67425,1.7376195,122.967476,43.563118
2013-07-22 21,41.073967,1.7376195,126.52439,52.43903
2013-07-22 22,33.961594,1.7376195,106.21102,43.059155
2013-07-22 23,35.56188,1.5111821,138.21138,72.560974
2013-07-23 00,36.095306,1.4907873,120.42683,43.38592
2013-07-23 01,27.204836,1.7376195,105.29154,53.963413
2013-07-23 02,24.004267,1.5058659,86.89024,43.379482
2013-07-23 03,32.260483,1.7376195,84.85773,42.42039
2013-07-23 04,32.32231,1.7376195,78.76016,50.0
2013-07-23 05,25.782362,1.7376195,78.25203,52.743904
2013-07-23 06,35.20626,1.5331566,56.91057,39.634148
2013-07-23 07,41.073967,1.7376195,104.929306,49.390244
2013-07-23 08,42.852062,1.5615287,79.268295,55.792683
2013-07-23 09,32.605457,1.7376195,97.560974,46.036587
2013-07-23 10,41.251778,1.7376195,77.743904,42.035442
2013-07-23 11,38.584637,1.7376195,105.36315,43.551857
2013-07-23 12,37.162163,1.7376195,112.80488,38.414635
2013-07-23 13,33.072548,1.7376195,92.479675,38.719513
2013-07-23 14,34.31721,1.5041752,86.89024,44.817074
2013-07-23 15,31.65007,1.7376195,87.39838,42.987804
2013-07-23 16,31.827883,1.7376195,97.560974,49.695118
2013-07-23 17,33.605976,1.4735291,106.52598,53.963413
2013-07-23 18,41.073967,1.7376195,106.70731,63.719513
2013-07-23 19,44.452347,1.7376195,109.19193,66.15854
2013-07-23 20,32.267517,1.5118837,106.66355,68.29269
2013-07-23 21,32.431713,1.7376195,105.17919,70.12195
2013-07-23 22,38.762447,1.7376195,137.70325,78.04878
2013-07-23 23,38.05121,1.7376195,123.47561,79.57317
2013-07-24 00,36.628735,1.7376195,127.032524,50.914635
2013-07-24 01,28.093884,1.7376195,105.691055,42.958984
2013-07-24 02,24.182077,1.7376195,92.479675,42.56252
2013-07-24 03,25.426743,1.7376195,85.36585,40.853657
2013-07-24 04,24.893314,1.4680803,102.97659,42.378048
2013-07-24 05,26.13798,1.7376195,104.82817,43.26166
2013-07-24 06,34.85064,1.7376195,60.97561,42.63874
2013-07-24 07,40.89616,1.7376195,77.743904,38.719513
2013-07-24 08,32.220432,1.7376195,89.939026,47.865852
2013-07-24 09,41.073967,1.7376195,106.71505,59.146343
2013-07-24 10,40.00711,2.606429,88.414635,43.4589
2013-07-24 11,39.473682,2.1720243,92.479675,42.462215
2013-07-24 12,37.162163,1.954822,118.902435,43.77275
2013-07-24 13,36.984352,1.5217575,102.13415,46.646343
2013-07-24 14,34.85064,1.7376195,99.5935,50.0
2013-07-24 15,31.472263,1.7376195,105.94811,54.57317
2013-07-24 16,33.605976,1.7376195,102.64227,60.67073
2013-07-24 17,34.139404,1.5215989,102.13415,60.97561
2013-07-24 18,41.607395,1.7376195,104.6748,64.939026
2013-07-24 19,44.09673,1.5331336,134.14635,75.0
2013-07-24 20,44.807964,1.7376195,106.25979,58.23171
2013-07-24 21,43.741108,1.7376195,161.58537,63.414635
2013-07-24 22,32.158905,2.1720243,144.30894,69.51219
2013-07-24 23,36.095306,1.7376195,131.6057,64.939026
2013-07-25 00,35.917496,1.508578,120.93496,60.365852
2013-07-25 01,27.382647,1.7376195,110.26423,51.82927
2013-07-25 02,23.826458,1.7376195,93.49593,43.048424
2013-07-25 03,25.604551,1.7376195,89.43089,42.378048
2013-07-25 04,24.359886,1.7376195,91.46342,41.463413
2013-07-25 05,26.13798,1.7376195,79.268295,43.90244
2013-07-25 06,35.384068,1.7376195,65.54878,42.731857
2013-07-25 07,40.54054,1.5109328,82.31707,41.15854
2013-07-25 08,43.029873,1.7376195,90.955284,46.951214
2013-07-25 09,32.447075,1.490907,103.75901,46.951214
2013-07-25 10,43.029873,1.528649,90.955284,46.341465
2013-07-25 11,44.985775,1.7376195,109.24797,43.59756
2013-07-25 12,37.873398,1.7376195,114.837395,44.512196
2013-07-25 13,33.605976,1.5201734,94.00407,38.414635
2013-07-25 14,32.53912,1.5522627,78.76016,53.963413
2013-07-25 15,32.36131,1.5121992,96.544716,52.134148
2013-07-25 16,31.827883,1.7376195,88.92277,53.353657
2013-07-25 17,40.362732,1.7376195,100.60976,53.658535
2013-07-25 18,41.251778,1.5381045,104.166664,60.060974
2013-07-25 19,43.029873,1.7376195,135.67073,63.719513
2013-07-25 20,44.452347,1.7376195,141.7683,43.804348
2013-07-25 21,43.029873,1.5238968,139.73578,71.03659
2013-07-25 22,40.362732,1.7376195,126.01626,74.69512
2013-07-25 23,38.406826,1.7376195,125.50814,72.256096
2013-07-26 00,37.873398,1.7376195,112.80488,69.51219
2013-07-26 01,32.35814,1.7376195,109.24797,58.536587
2013-07-26 02,24.359886,1.7376195,95.52846,43.03804
2013-07-26 03,25.96017,1.7376195,87.39838,52.134148
2013-07-26 04,32.66854,1.7376195,104.87154,52.43903
2013-07-26 05,25.96017,1.7376195,72.662605,55.792683
2013-07-26 06,34.495018,1.7376195,59.451218,44.207317
2013-07-26 07,40.89616,1.7376195,76.727646,48.780487
2013-07-26 08,43.20768,1.954822,93.49593,42.65836
2013-07-26 09,41.42959,1.7376195,100.60976,48.780487
2013-07-26 10,38.762447,1.7376195,87.9065,42.91912
2013-07-26 11,32.225166,1.7376195,100.60976,43.40343
2013-07-26 12,37.873398,1.7376195,106.45101,63.414635
2013-07-26 13,35.20626,1.4877669,115.85366,43.16306
2013-07-26 14,35.02845,1.7376195,104.92022,53.353657
2013-07-26 15,32.40409,1.7376195,86.38211,53.353657
2013-07-26 16,33.25035,1.4895985,105.20707,60.365852
2013-07-26 17,32.57046,1.7376195,105.54195,58.841465
2013-07-26 18,40.362732,1.7376195,103.150406,42.573044
2013-07-26 19,42.496445,1.5125132,131.6057,53.048782
2013-07-26 20,42.140823,1.7376195,106.480545,45.121952
2013-07-26 21,40.00711,2.3892267,105.88372,43.783615
2013-07-26 22,32.41489,2.1720243,106.64874,59.146343
2013-07-26 23,32.33042,2.3892267,128.04878,53.658535
2013-07-27 00,36.450924,1.954822,121.95122,51.219513
2013-07-27 01,32.266846,1.7376195,109.24797,47.256096
2013-07-27 02,24.359886,1.7376195,94.51219,40.853657
2013-07-27 03,25.071123,1.7376195,86.89024,37.19512
2013-07-27 04,24.182077,1.7376195,87.39838,36.280487
2013-07-27 05,32.07406,1.7376195,78.25203,42.57076
2013-07-27 06,33.428165,1.7376195,53.353657,30.182926
2013-07-27 07,37.162163,1.7376195,103.822876,37.19512
2013-07-27 08,39.651493,1.4861274,96.03658,42.07317
2013-07-27 09,32.40918,1.954822,99.5935,49.085365
2013-07-27 10,41.073967,1.531239,100.60976,42.380188
2013-07-27 11,41.42959,1.5217446,113.82114,43.154987
2013-07-27 12,41.251778,1.4753847,104.315895,35.060974
2013-07-27 13,39.473682,1.7376195,107.72358,28.658537
2013-07-27 14,38.762447,1.4632665,103.48696,36.585365
2013-07-27 15,36.806545,1.7376195,125.0,43.146816
2013-07-27 16,33.961594,1.7376195,110.772354,30.792683
2013-07-27 17,32.721405,1.7376195,99.5935,36.890244
2013-07-27 18,40.89616,1.7376195,110.772354,34.451218
2013-07-27 19,43.38549,1.4511939,104.63974,33.841465
2013-07-27 20,43.20768,1.5104451,131.09756,43.01172
2013-07-27 21,43.029873,2.3892267,133.13008,43.64969
2013-07-27 22,39.118065,1.7376195,106.562454,43.89283
2013-07-27 23,37.339973,1.7376195,127.032524,42.987804
2013-07-28 00,38.22902,1.7376195,104.511734,43.423134
2013-07-28 01,32.281273,1.7376195,104.166664,36.585365
2013-07-28 02,24.893314,1.7376195,95.52846,31.40244
2013-07-28 03,26.671408,1.7376195,95.52846,33.23171
2013-07-28 04,25.071123,1.7376195,85.36585,31.707317
2013-07-28 05,26.13798,1.7376195,72.15447,32.317074
2013-07-28 06,32.716927,1.7376195,105.748634,44.070297
2013-07-28 07,33.961594,1.499438,65.54878,25.609756
2013-07-28 08,33.072548,1.4993516,67.5813,22.560976
2013-07-28 09,40.54054,1.7376195,81.808945,23.780487
2013-07-28 10,41.785206,1.7376195,94.51219,43.272507
2013-07-28 11,41.963017,1.7376195,123.47561,39.32927
2013-07-28 12,42.496445,1.7376195,140.2439,43.292683
2013-07-28 13,32.597595,1.4776851,98.06911,32.621952
2013-07-28 14,32.359856,1.7376195,94.00407,30.792683
2013-07-28 15,35.73969,1.7376195,83.333336,28.963415
2013-07-28 16,32.005688,1.7376195,96.544716,29.268293
2013-07-28 17,33.605976,2.1720243,90.44715,20.426828
2013-07-28 18,32.63147,1.7376195,101.652695,26.524391
2013-07-28 19,42.67425,1.7376195,104.35595,28.963415
2013-07-28 20,43.38549,1.7376195,109.24797,32.621952
2013-07-28 21,32.6012,1.7376195,105.24303,42.07317
2013-07-28 22,32.386566,1.4640317,137.19513,43.85328
2013-07-28 23,32.599613,1.7376195,115.34553,49.085365
2013-07-29 00,38.406826,1.7376195,115.85366,41.15854
2013-07-29 01,29.16074,1.7376195,99.5935,43.004772
2013-07-29 02,24.182077,1.7376195,86.89024,43.319233
2013-07-29 03,26.493599,1.7376195,86.38211,33.536587
2013-07-29 04,25.071123,1.7376195,86.89024,31.40244
2013-07-29 05,32.729744,1.7376195,102.50097,32.92683
2013-07-29 06,34.139404,1.7376195,56.91057,22.256098
2013-07-29 07,40.18492,1.7376195,72.15447,26.829268
2013-07-29 08,32.74245,1.7376195,90.44715,27.439024
2013-07-29 09,42.67425,1.5152702,82.31707,42.579235
2013-07-29 10,47.475105,1.7376195,86.38211,37.19512
2013-07-29 11,42.140823,1.7376195,105.39111,41.76829
2013-07-29 12,40.362732,1.7376195,112.296745,38.414635
2013-07-29 13,39.829304,1.954822,96.03658,34.451218
2013-07-29 14,32.588226,1.7376195,103.506516,33.841465
2013-07-29 15,33.78378,1.5005783,80.28455,34.756096
2013-07-29 16,31.116644,1.7376195,82.8252,42.682926
2013-07-29 17,32.41981,1.7376195,84.349594,46.036587
2013-07-29 18,40.54054,1.7376195,100.60976,50.914635
2013-07-29 19,43.38549,1.7376195,118.39431,42.879692
2013-07-29 20,47.475105,1.7376195,115.34553,50.0
2013-07-29 21,43.38549,1.5104991,129.06505,54.26829
2013-07-29 22,32.41839,1.4868314,139.22765,43.394638
2013-07-29 23,36.273117,1.7376195,121.44309,43.37254
2013-07-30 00,38.22902,1.7376195,117.37805,49.695118
2013-07-30 01,29.51636,1.7376195,91.46342,36.280487
2013-07-30 02,24.537695,1.7376195,87.39838,42.825768
2013-07-30 03,24.893314,1.7376195,90.44715,42.627148
2013-07-30 04,24.893314,1.48424,90.955284,32.012196
2013-07-30 05,26.13798,1.7376195,105.31676,43.548016
2013-07-30 06,35.56188,1.5130857,56.91057,23.475607
2013-07-30 07,40.89616,1.7376195,71.64634,28.658537
2013-07-30 08,41.785206,1.7376195,81.808945,28.963415
2013-07-30 09,39.829304,1.7376195,81.30081,28.353659
2013-07-30 10,41.073967,1.7376195,106.743126,43.304916
2013-07-30 11,40.00711,1.7376195,104.78271,38.414635
2013-07-30 12,39.651493,1.954822,104.68141,40.853657
2013-07-30 13,35.20626,1.5153935,95.52846,37.5
2013-07-30 14,32.503605,1.7376195,103.59328,43.360485
2013-07-30 15,30.938831,1.7376195,96.03658,42.776665
2013-07-30 16,32.68846,1.4780506,100.10162,38.109756
2013-07-30 17,33.961594,1.7376195,107.21545,42.979668
2013-07-30 18,41.785206,1.7376195,114.837395,49.390244
2013-07-30 19,45.341393,1.4831306,107.191925,50.609756
2013-07-30 20,32.407402,1.7376195,139.73578,48.780487
2013-07-30 21,43.91892,1.954822,147.35773,44.512196
2013-07-30 22,39.473682,1.954822,143.29268,43.183773
2013-07-30 23,37.51778,1.7376195,126.52439,53.048782
2013-07-31 00,35.20626,1.7376195,122.45935,43.308273
2013-07-31 01,27.204836,1.7376195,105.691055,43.079548
2013-07-31 02,23.470839,1.4936686,85.36585,35.67073
2013-07-31 03,24.182077,1.7376195,88.414635,31.707317
2013-07-31 04,24.537695,1.7376195,79.77642,31.707317
2013-07-31 05,25.426743,1.7376195,74.18699,42.839767
2013-07-31 06,36.273117,1.7376195,58.94309,25.609756
2013-07-31 07,42.496445,1.7376195,104.71194,28.963415
2013-07-31 08,43.029873,1.7376195,105.08401,28.353659
2013-07-31 09,41.607395,1.7376195,82.31707,28.658537
2013-07-31 10,40.00711,1.4680337,105.43845,33.23171
2013-07-31 11,32.26377,1.7376195,89.939026,43.11045
2013-07-31 12,37.339973,1.954822,102.13415,37.5
2013-07-31 13,32.738228,2.606429,88.414635,38.414635
2013-07-31 14,34.672832,1.954822,105.15208,37.80488
2013-07-31 15,32.427334,1.7376195,77.23577,41.76829
2013-07-31 16,32.36131,1.5177815,83.333336,42.378048
2013-07-31 17,32.262356,1.4930161,94.51219,44.817074
2013-07-31 18,40.18492,1.4999018,91.97154,50.30488
2013-07-31 19,44.274536,1.7376195,133.63821,55.792683
2013-07-31 20,46.58606,1.7376195,114.837395,50.30488
2013-07-31 21,44.452347,1.954822,107.572334,53.658535
2013-07-31 22,32.214386,1.4633538,130.58943,43.541508
2013-07-31 23,38.05121,1.7376195,108.257774,62.5
2013-08-01 00,37.339973,1.7376195,120.93496,55.487804
2013-08-01 01,28.627312,1.5175877,102.64227,43.258434
2013-08-01 02,24.004267,1.7376195,102.43656,38.414635
2013-08-01 03,24.182077,1.5117465,87.39838,39.32927
2013-08-01 04,32.527122,1.7376195,76.727646,37.5
2013-08-01 05,25.782362,1.7376195,73.17073,34.451218
2013-08-01 06,32.664463,1.7376195,58.43496,26.219515
2013-08-01 07,42.140823,1.7376195,73.67886,42.416862
2013-08-01 08,42.140823,1.451782,105.79112,33.23171
2013-08-01 09,40.71835,1.7376195,98.06911,43.48166
2013-08-01 10,39.295876,1.7376195,105.72887,43.397568
2013-08-01 11,40.18492,1.5160996,97.560974,46.341465
2013-08-01 12,39.829304,1.7376195,106.70731,44.512196
2013-08-01 13,35.02845,1.4732597,101.626015,38.109756
2013-08-01 14,34.31721,1.7376195,106.70731,37.19512
2013-08-01 15,32.53912,1.4907328,115.34553,38.414635
2013-08-01 16,32.103077,1.4862962,106.19919,43.33352
2013-08-01 17,32.005688,1.7376195,105.691055,39.939026
2013-08-01 18,32.319374,1.7376195,97.05285,42.81398
2013-08-01 19,42.852062,1.954822,119.41057,42.61001
2013-08-01 20,44.274536,1.527387,130.0813,54.26829
2013-08-01 21,32.35676,1.954822,140.2439,53.658535
2013-08-01 22,32.405212,1.7376195,148.88211,59.146343
2013-08-01 23,38.584637,1.7376195,134.65446,52.43903
2013-08-02 00,32.487537,1.7376195,104.84359,39.939026
2013-08-02 01,27.382647,1.7376195,100.60976,34.451218
2013-08-02 02,32.557945,1.7376195,83.84146,43.589302
2013-08-02 03,25.071123,1.7376195,83.84146,31.707317
2013-08-02 04,24.537695,1.7376195,80.79269,32.621952
2013-08-02 05,32.567398,1.7376195,72.15447,42.35094
2013-08-02 06,34.85064,1.4644947,102.799034,23.780487
2013-08-02 07,32.731686,1.7376195,70.12195,28.353659
2013-08-02 08,42.67425,1.7376195,86.89024,28.963415
2013-08-02 09,32.679512,1.4541334,103.69814,30.182926
2013-08-02 10,40.362732,1.7376195,89.939026,37.80488
2013-08-02 11,38.22902,1.521926,105.691055,42.559727
2013-08-02 12,32.30982,1.7376195,102.64227,45.73171
2013-08-02 13,32.132057,1.954822,88.414635,43.05844
2013-08-02 14,35.02845,1.7376195,86.89024,34.451218
2013-08-02 15,32.34552,1.7376195,87.39838,35.365852
2013-08-02 16,33.072548,1.7376195,102.95052,33.23171
2013-08-02 17,32.53912,1.454104,105.4135,42.682926
2013-08-02 18,32.363754,1.7376195,123.98374,51.219513
2013-08-02 19,41.251778,2.1720243,105.71834,42.987804
2013-08-02 20,42.67425,1.4887558,136.17886,32.317074
2013-08-02 21,40.54054,1.7376195,138.21138,41.463413
2013-08-02 22,34.139404,1.7376195,137.70325,53.353657
2013-08-02 23,33.428165,1.7376195,104.633286,47.865852
2013-08-03 00,34.495018,1.7376195,132.62195,40.548782
2013-08-03 01,27.738264,1.4685931,114.32927,34.756096
2013-08-03 02,23.826458,1.7376195,101.11789,32.317074
2013-08-03 03,24.715506,1.7376195,90.955284,28.963415
2013-08-03 04,32.201527,1.5336214,85.36585,42.833736
2013-08-03 05,32.476177,1.7376195,78.25203,29.878048
2013-08-03 06,33.605976,1.488555,52.845528,25.0
2013-08-03 07,36.273117,1.7376195,66.05691,25.609756
2013-08-03 08,37.69559,1.954822,83.333336,27.134146
2013-08-03 09,38.762447,1.7376195,83.333336,23.475607
2013-08-03 10,41.42959,2.1720243,98.57723,28.658537
2013-08-03 11,40.54054,2.1720243,118.39431,26.829268
2013-08-03 12,40.71835,1.4768779,123.47561,27.743902
2013-08-03 13,32.668083,1.7376195,106.70731,24.390244
2013-08-03 14,35.56188,1.5277953,100.60976,43.492832
2013-08-03 15,35.384068,1.7376195,107.21545,31.09756
2013-08-03 16,31.29445,1.5278523,89.43089,43.220596
2013-08-03 17,33.78378,1.7376195,107.72358,31.707317
2013-08-03 18,37.873398,1.4684085,105.36216,34.756096
2013-08-03 19,42.140823,1.954822,112.296745,38.414635
2013-08-03 20,42.318634,1.7376195,125.0,43.77808
2013-08-03 21,40.54054,1.5083008,137.19513,44.512196
2013-08-03 22,33.428165,1.4936708,125.50814,42.987804
2013-08-03 23,35.384068,1.7376195,133.63821,43.292683
2013-08-04 00,32.240322,1.476289,126.52439,38.719513
2013-08-04 01,29.51636,1.7376195,103.30244,38.109756
2013-08-04 02,24.537695,1.7376195,94.51219,35.67073
2013-08-04 03,32.583523,1.7376195,86.89024,32.317074
2013-08-04 04,23.64865,1.7376195,82.31707,28.963415
2013-08-04 05,24.893314,1.7376195,72.662605,27.743902
2013-08-04 06,32.604275,1.4948255,103.07597,43.299934
2013-08-04 07,31.65007,1.7376195,60.46748,28.658537
2013-08-04 08,32.414207,1.7376195,74.69512,24.695122
2013-08-04 09,32.41493,1.7376195,86.38211,21.95122
2013-08-04 10,40.18492,1.7376195,117.88618,23.780487
2013-08-04 11,41.073967,1.7376195,103.23768,29.573172
2013-08-04 12,41.073967,1.7376195,103.999306,30.792683
2013-08-04 13,36.628735,1.4687096,127.032524,22.560976
2013-08-04 14,33.25035,1.7376195,102.65162,19.512196
2013-08-04 15,32.297966,1.4570065,94.00407,23.170732
2013-08-04 16,29.871977,1.464327,95.52846,21.341463
2013-08-04 17,32.427246,1.7376195,102.82085,24.695122
2013-08-04 18,38.584637,1.7376195,86.89024,26.829268
2013-08-04 19,41.963017,1.7376195,104.28463,35.365852
2013-08-04 20,41.963017,1.7376195,105.691055,31.707317
2013-08-04 21,41.073967,1.954822,150.40651,38.109756
2013-08-04 22,32.283436,1.7376195,143.29268,47.560974
2013-08-04 23,32.11819,1.4870543,121.44309,57.621952
2013-08-05 00,35.56188,1.7376195,122.967476,53.963413
2013-08-05 01,27.027027,1.4769257,104.6748,49.390244
2013-08-05 02,23.29303,1.4832423,92.98781,42.378048
2013-08-05 03,25.426743,1.7376195,88.414635,42.55805
2013-08-05 04,24.182077,1.7376195,75.203255,42.682926
2013-08-05 05,32.15217,1.7376195,72.15447,44.207317
2013-08-05 06,32.716927,1.5789831,59.451218,42.962986
2013-08-05 07,38.406826,1.4966495,103.82249,39.02439
2013-08-05 08,40.89616,1.4993788,83.84146,39.02439
2013-08-05 09,32.180626,1.4992136,81.808945,43.466736
2013-08-05 10,39.295876,1.7376195,88.92277,39.02439
2013-08-05 11,35.56188,1.7376195,104.23069,47.865852
2013-08-05 12,33.428165,2.1720243,100.60976,47.560974
2013-08-05 13,32.655186,1.7376195,93.49593,35.365852
2013-08-05 14,32.208145,2.3892267,82.31707,42.07317
2013-08-05 15,30.938831,1.7376195,88.92277,48.17073
2013-08-05 16,30.761023,1.483816,105.31512,46.951214
2013-08-05 17,31.472263,1.5048575,100.10162,42.724834
2013-08-05 18,35.56188,1.7376195,99.5935,42.852913
2013-08-05 19,39.295876,1.7376195,126.01626,43.917473
2013-08-05 20,39.295876,1.4991597,120.93496,42.92817
2013-08-05 21,39.118065,1.7376195,139.73578,46.951214
2013-08-05 22,35.02845,1.7376195,142.27643,44.19226
2013-08-05 23,34.85064,1.4926254,135.1626,66.46342
2013-08-06 00,35.02845,1.7376195,109.756096,59.146343
2013-08-06 01,26.671408,1.7376195,103.14323,43.6553
2013-08-06 02,23.470839,1.7376195,85.36585,47.256096
2013-08-06 03,24.893314,1.7376195,86.89024,47.865852
2013-08-06 04,24.004267,1.7376195,79.77642,43.410583
2013-08-06 05,24.893314,1.7376195,76.21951,48.47561
2013-08-06 06,33.072548,1.7376195,58.94309,41.463413
2013-08-06 07,36.628735,1.7376195,70.63008,32.317074
2013-08-06 08,38.940254,1.7376195,86.89024,30.792683
2013-08-06 09,37.69559,1.4955008,90.955284,31.40244
2013-08-06 10,36.628735,1.7376195,86.38211,39.32927
2013-08-06 11,32.191982,1.5121266,104.166664,43.59756
2013-08-06 12,32.36131,2.1720243,111.28049,41.15854
2013-08-06 13,30.405403,1.7376195,87.9065,37.5
2013-08-06 14,30.938831,1.7376195,78.76016,44.207317
2013-08-06 15,28.80512,1.5125995,91.97154,52.134148
2013-08-06 16,29.694168,1.7376195,83.84146,37.80488
2013-08-06 17,31.29445,1.7376195,93.49593,49.695118
